Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Jair Bolsonano,@JairBolsonano_,2021-01-23T23:52:25.000Z,"- Recebi a Carta da Pfizer e limpei a bunda com ela, tá ok?

- A COVID NÃO PODE PARAR 
- ","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
O Governo Federal/Ministério da Saúde informa que recebeu, sim, a carta do CEO da Pfizer, assim como reuniu-se várias vezes com os seus representantes.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,4,9,81
William Anthony,@williamjornal,2021-01-23T23:59:04.000Z,VEM VACHINA!,,https://pbs.twimg.com/media/EsdIrwIXIAwYgiw?format=jpg&name=small,2,2,11
Prof. Rapha Alves,@RaphaelAlves,2021-01-23T23:58:18.000Z,"Vocês acreditam que o governo acaba de divulgar nota atacando uma fabricante de vacina. Caralho, Bolsonaro é a pior coisa que já aconteceu pra esse país.","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
O Governo Federal/Ministério da Saúde informa que recebeu, sim, a carta do CEO da Pfizer, assim como reuniu-se várias vezes com os seus representantes.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,,2,14
Natalhão,@natalhaoreal,2021-01-23T23:59:20.000Z,Crl só a galerinha com dinheiro tá sendo vacinada? Essa vacina ainda não chegou no postinho do Parque União,"Comentar o Tweet
Arthur Benozzati (Masculinah)
@benozzatiarthur
 · 23 de jan
Imunizadah ",https://pbs.twimg.com/profile_images/1353153366705233922/7JA2tiL2_mini.jpg,,,8
Rádio Clube do Pará,@rclubepara,2021-01-23T23:53:58.000Z,"O técnico de enfermagem Brenno Homobono, 25,  atua desde o início da pandemia na linha de frente de um hospital particular do Amapá  e encontrou uma forma bem-humorada para incentivar as pessoas a se imunizarem contra a covid-19. Foi tomar o vacina fantasiado de jacaré. #vacina",,https://pbs.twimg.com/media/EsdHijrWMAUvZR5?format=jpg&name=small,4,3,16
Jose Gallucci-Neto,@josegallucci,2021-01-23T23:53:13.000Z,"Governo justifica em nota que mais vacinas (as da Pfizer) frustrariam o povo brasileiro pelo número inicial baixo de doses oferecidas. (por isso não negociaram??)
Continuam achando que somos idiotas.","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
Já para o Brasil, causaria frustração em todos os brasileiros, pois teríamos, com poucas doses, que escolher, num país continental com mais de 212 milhões de habitantes, quem seriam os eleitos a receberem a vacina.

Leia a nota na íntegra aqui: https://bit.ly/2LP4FqH
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,7,9,86
ℋeℓeηαSthephanowitz™,@Helenasth,2021-01-23T23:54:01.000Z,"A vacina que está sendo aplicada nos EUA e europa. Aqui no Brasil Bolsonaro não quis por que causaria ""frustração"" a brasileiros","Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria
Saúde alega que quantidade no primeiro trimestre, de 2 milhões de doses, seria pequena, apesar de valor ser igual ao total importado pela Fiocruz
outline.com",https://pbs.twimg.com/card_img/1359773010333495296/eh71UBWv?format=jpg&name=small,2,1,3
Salem,@rodrigosalem,2021-01-23T23:54:50.000Z,"Com a mudança de presidente, a vacinação nos EUA finalmente decolou. Média de um milhão de vacinados por dia já superada.","Comentar o Tweet
Zack Stentz
@MuseZack
 · 23 de jan
Wow! Another good day for vaccination in the US with 1.3 million doses recorded, our best weekend number yet! The 7 day rolling average is now at 1.1 million doses a day. Soon the number of vaccinated Americans will be greater than the recorded number of US COVID cases.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1199436711631015937/-pnb6swe_mini.jpg,1,,40
"𝙼𝚊𝚛𝚌𝚎𝚕𝚘 𝙱𝚕𝚘𝚌
VACINA JÁ",@marcelobloc,2021-01-23T23:57:42.000Z,"Eu vou tomar vacina
Quem não quiser que tome cloroquina
Não vou passar vergonha
Quem não quiser que escute esse pamonha ",,https://pbs.twimg.com/ext_tw_video_thumb/1353129767084687360/pu/img/vDkh7urVaFekKz6G.jpg,1,1,9
Camilo Capiberibe,@CamiloPSB,2021-01-23T23:56:20.000Z,"Hoje cedo participei do sábado de luta pela vacina, pela democracia e pela vida, pedindo o #impeachment do presidente 
@JairBolsonaro
. Foi uma carreata, respeitando o distanciamento social e muito representativa. Participaram parlamentares das 3 esferas, centrais sindicais (1/3)",,https://pbs.twimg.com/media/EsdIFIFWMAIMmPP?format=jpg&name=small,4,,18
Rede Brasil Amazônia,@RBATVBelem,2021-01-23T23:54:46.000Z,"O técnico de enfermagem Brenno Homobono, 25,  atua desde o início da pandemia na linha de frente de um hospital particular do Amapá  e encontrou uma forma bem-humorada para incentivar as pessoas a se imunizarem contra a covid-19. Foi tomar o vacina fantasiado de jacaré. #vacina",,https://pbs.twimg.com/media/EsdHuTDW8AIaMYj?format=jpg&name=small,1,2,6
"Jorge Leite-POA,RS.",@JorgeMFLeite1,2021-01-24T23:56:01.000Z,"E quem é tu para julgar que Bolsonarista não acredito na ciência?Nós apenas somos lúcidos o suficiente para percebermos a farsa que se tornou esse ""mov. Político"".Que o vírus existe,ñ resta dúvida,agora crer em PANDEMIA é ser MUITO ""ingênuo"".Vacina feita a toque de caixa,Tô FORA!",,https://pbs.twimg.com/media/EsiRlipXUAAIpQy?format=jpg&name=small,,1,18
"Jô Ferraz
BOLSONARO38
SDV",@Jocelen19780783,2021-01-24T23:52:49.000Z,"ENORMES PROTESTOS ANTI-LOCKDOWN NA DINAMARCA 
 Na luta contra o vírus corona e a ""variante do vírus"" da Grã-Bretanha, a Dinamarca apertou suas medidas tirânicas do Corona. No sábado, partidários da iniciativa ""Homens de Preto"" no Facebook protestaram contra as restrições aos",,https://pbs.twimg.com/ext_tw_video_thumb/1353490782259437575/pu/img/qQ9OcB3aWiR7SOwm.jpg,1,6,8
Gazeta do Povo,@gazetadopovo,2021-01-24T23:57:32.000Z,Por que os presidiários são prioritários na fila da vacina,"Por que os presidiários são prioritários na fila da vacina
De acordo com o Plano Nacional de Vacinação, população carcerária está na terceira fase da imunização prioritária. Saiba mais na Gazeta do Povo!
gazetadopovo.com.br",https://pbs.twimg.com/card_img/1361115901202948097/sNurwoL-?format=jpg&name=small,27,7,54
Naomi,@kampbelldabxd,2021-01-24T23:52:17.000Z,só pra eu lembrar daquele tempo sem coronavírus e com Kendrick Lamar ,,https://pbs.twimg.com/media/EsiQpSjXYAAtBP9?format=jpg&name=small,,1,52
Dame-se,@DSM_Monteiro,2021-01-24T23:58:42.000Z,"O astronauta ministro do Bozo está no mundo da lua neste momento em busca da vacina Brasileira , tenham calma gente!",,https://pbs.twimg.com/media/EsiSNxAXMAQTh60?format=jpg&name=small,,,15
Gabriel Braga,@gabmaiabraga,2021-01-24T23:52:00.000Z,"A campanha de vacinação perfeita seria com a Ludmilla, sente só:

Te piquei certin
Te piquei certin
O Brasil sem sarampo
Porque eu te piquei certin

Te piquei certin
Te piquei certin
Não tem difteria
Porque eu te piquei certin",,https://pbs.twimg.com/media/EsiPSOaW4AYK60U?format=jpg&name=small,3,3,25
¿Where.Does.the.Dj.Go?,@DanielMorgner,2021-01-24T23:53:57.000Z,"Mas pra que a pressa em comprar vacina
70 milhões de doses 
Não é mesmo #JairBolsonaro e #PazuelloIncompetente ???","Comentar o Tweet
Folha de S.Paulo
@folha
 · 24 de jan
Em colapso, Rondônia anuncia transferência de doentes com Covid-19 e pede médicos https://www1.folha.uol.com.br/equilibrioesaude/2021/01/em-colapso-rondonia-anuncia-transferencia-de-doentes-com-covid-19-e-pede-medicos.shtml?utm_source=twitter&utm_medium=social&utm_campaign=twfolha…",https://pbs.twimg.com/profile_images/1345853289787748353/Y8fxdwVz_mini.png,,,2
Informar Rio News,@InformarRio,2021-01-24T23:51:01.000Z,"Sobre a vacinação no Brasil:
Fonte: @ZGotinha_ #InformarRio  ",,https://pbs.twimg.com/media/EsiQdOOXYAAxxTa?format=jpg&name=360x360,,3,2
Qual Máscara?,@qualmascara,2021-01-24T23:58:05.000Z,"Alguns países da Europa já definiram o uso obrigatório de máscaras cirúrgicas ou N95/PFF2 em espaços públicos fechados. Já sabemos que a nova variante é bem mais contagiosa, e por isso usar uma boa máscara é ainda mais importante.",,https://pbs.twimg.com/media/EsiRwfOXcAcljMk?format=jpg&name=small,4,68,197
Filipe Speck,@filipespeck,2021-01-24T23:46:49.000Z,Aqui tem um dashboard da prefeitura para acompanhar a vacinação:,"Vacinas - Covid19 - Porto Alegre / RS
Google Data Studio turns your data into informative dashboards and reports that are easy to read, easy to share, and fully customizable.
datastudio.google.com",https://pbs.twimg.com/card_img/1362378857530204160/BSPzKIbK?format=jpg&name=240x240,,,4
Tinazeraa,@tinavha,2021-01-24T23:54:30.000Z,"Pensei q ele tava com corona sla, depois q me toquei do q era Kklklkkk que desgraçado","Comentar o Tweet
Futmais
@futtmais
 · 24 de jan
O THIAGO GALHARDO ACABOU DE SOLTAR ESSA AÍ NO INSTAGRAM ",https://pbs.twimg.com/profile_images/1332142847794016256/vzVjH1dt_mini.jpg,1,,3
Elisa Brom,@brom_elisa,2021-01-24T23:53:55.000Z," Sempre Presuma

A 
iência dessa galera sempre foi outra

Afinal de contas pra Doria e sua turma, que estão brincando com vidas e com a Ciencia de verdade,tanto faz se a Coronavac é eficaz ou não
@jairbolsonaro
 @CarlosBolsonaro
 @BolsonaroSP
 @FlavioBolsonaro",,https://pbs.twimg.com/ext_tw_video_thumb/1353490937767460866/pu/img/PEhvL1yE2sjq5CYs.jpg,25,24,53
Jordan Lima,@jordanfarialima,2021-01-24T23:58:01.000Z,"Número de pessoas hospitalizadas nos EUA é o menor desde 14 de dezembro de 2020.

Só a vacina salva!","Comentar o Tweet
The COVID Tracking Project
@COVID19Tracking
 · 24 de jan
Our daily update is published. States reported 1.7M tests, 143k cases, and 1,940 deaths. 110,628 people are currently hospitalized in the U.S., the fewest since December 14.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1286024647171956736/bJ4lH6YI_mini.png,5,2,50
Dilma Resistente,@DilmaResiste,2021-01-24T23:57:48.000Z,"Fantástico apontou que as boas relações com o país asiático são fundamentais para a garantia do plano de vacinação contra a Covid-19 https://revistaforum.com.br/midia/fantastico-da-globo-destaca-ataques-do-governo-e-de-eduardo-bolsonaro-contra-china/…
#Resistencia1025Dias #CarreataForaBolsonaro #ImpeachmentDeBolsonaroUrgente
Siga nosso Instagram 
@DilmaResiste","Fantástico, da Globo, destaca ataques do governo e de Eduardo Bolsonaro contra a China | Revista...
Programa apontou que as boas relações com o país asiático são fundamentais para a garantia do plano de vacinação contra a Covid-19
revistaforum.com.br",https://pbs.twimg.com/card_img/1361289536320524292/KSZ42vl5?format=jpg&name=small,,6,21
ROCHA ADVOGADO,@rocha_lcr,2021-01-24T23:55:48.000Z,Quando o Presidente da República é sério e pensa em salvar vidas dos compatriotas funciona assim: vai e toma a vacina para afastar qualquer dúvida e dar o exemplo. Mas tem que ser sério.,,https://pbs.twimg.com/ext_tw_video_thumb/1353491690724732929/pu/img/uAUx0gmwr7LCr05y.jpg,2,2,8
Bê Neviani,@Be_neviani,2021-01-24T23:48:25.000Z,"Reconhecimento de recusa de oferta da Pfizer amplia críticas a atuação de Bolsonaro na pandemia - Natália Cancian
Thiago Resende","Reconhecimento de recusa de oferta da Pfizer amplia críticas a atuação de Bolsonaro na pandemia -...
Ministério da Saúde afirma que acordo com o laboratório 'causaria frustração em todos os brasileiros'
folha.uol.com.br",https://pbs.twimg.com/card_img/1361073407501209601/kRdnuQIg?format=jpg&name=small,,2,1
Dom Vito Corleone,@Spy0081,2021-01-24T23:49:30.000Z,Fiocruz negocia mais 15 milhões de doses de vacina da AstraZeneca,"Fiocruz negocia mais 15 milhões de doses de vacina da AstraZeneca
Laboratório quer garantir imunização antes da chegada de matéria prima
folhavitoria.com.br",https://pbs.twimg.com/card_img/1361127880089083912/ugB_sclg?format=jpg&name=240x240,1,1,12
Vitor Santos,@jornalistavitor,2021-01-24T23:55:22.000Z,"A Bola da aprovação das vacinas, está com o presidente Jair Bolsonaro, se ele não der a ordem de aprovação, a vacina é reprovada.

A Anvisa é um puxadinho do presidente Jair Bolsonaro.

Até parece que a Anvisa é uma empresa de fundo de quintal, na administração Bolsonaro.","Comentar o Tweet
TV Cultura
@tvcultura
 · 24 de jan
Gerente-geral de medicamentos e produtos biológicos da Anvisa (Agência Nacional de Vigilância Sanitária), Gustavo Mendes Lima Santos foi entrevistado especial do Jornal da Cultura.
https://cultura.uol.com.br/noticias/15919_a-bola-nao-esta-com-a-anvisa-diz-gerente-geral-da-agencia-sobre-a-vacina-russa.html…",https://pbs.twimg.com/profile_images/1308043992861487104/iUGIHoia_mini.jpg,1,3,4
Nix,@NiqueWw,2021-01-24T23:59:05.000Z,Já demos um passo muito importante quanto ao bem da nossa sanidade. Próximo tweet aguardado: última noite sem vacina,"Comentar o Tweet
Braian Rizzo
@braian
 · 24 de jan
Última noite sem BBB ",https://pbs.twimg.com/profile_images/1350524180970823681/mOqjNTi9_mini.jpg,,,4
Gustavo A. Valverde,@GustavoValverde,2021-01-24T23:52:31.000Z,Mejores que las de Pfizer.,"Comentar o Tweet
Jannio Guzmán
@JannioGuzman
 · 24 de jan
Maduro presenta unas gotas «milagrosas» que «neutralizan» el coronavirus https://abc.es/internacional/abci-maduro-presenta-unas-gotas-milagrosas-neutralizan-coronavirus-202101250034_noticia.html…",https://pbs.twimg.com/profile_images/1200486799556132866/aSIjg5-Y_mini.jpg,2,,7
Filipe G. Martins,@filgmartin,2021-01-25T22:02:03.000Z,"""O corno é sempre o último a saber"", já diz o ditado popular. Dória anunciou, hoje, que resolverá amanhã uma situação que já havia sido resolvida nos últimos dias, graças à boa relação do Brasil com a China, conforme anunciado pelo Emb. 
@WanmingYang
 em carta ao Ministro Pazuello.",,https://pbs.twimg.com/ext_tw_video_thumb/1353825363097432064/pu/img/liq9NaK506W11W50.jpg,1 mil,"2,5 mil","11,1 mil"
"ClaudioAthaydeBeringhs
15/03 Eu Vou",@ClaudioBeringhs,2021-01-25T23:56:41.000Z,"Leia a íntegra da carta do Governo Chinês, na pessoa de seu embaixador no Brasil, ao Governo Brasileiro, na pessoa do Ministro Pazuello, confirmando o envio de insumos para a vacina contra a Covid-19. ",,https://pbs.twimg.com/media/EsnC0imXEAAtWSv?format=jpg&name=900x900,1,2,8
Luiza Caires - jornalista de ciências,@luizacaires3,2021-01-25T23:54:25.000Z,"Tive essa conversa hoje aqui. Estou acompanhando todos países se mexendo, sequenciando, monitorando, proibindo voos e fluxo terrestre de N locais

Aqui no Brasil, Governo e MS sequer falam disso...

Preferem focar nas picuinhas de sempre.","Comentar o Tweet
Fabiana Cambricoli
@Cambricoli
 · 25 de jan
Alerta importante: EUA detectaram hoje 1º caso da variante brasileira. Japão já tinha identificado a cepa em turistas vindos do AM. E no Brasil? Estamos dormindo! Não temos uma rede robusta de labs e um esforço do Min. da Saúde pra identificar a quais Estados a variante já chegou
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1352472494851166218/F1wFpNJt_mini.jpg,9,39,265
G1 - Rio,@g1rio,2021-01-25T23:59:49.000Z,RJ ultrapassa 500 mil casos de Covid-19 enquanto prepara nova etapa de vacinação http://glo.bo/3c9BGZl #G1Rio,"RJ ultrapassa 500 mil casos de Covid-19 enquanto prepara nova etapa de vacinação
No combate contra a doença, todos os 92 municípios do estado já receberam doses da vacina Oxford/ Astrazeneca. Em 24 horas, foram registrados 234 casos e 23 mortes, segundo a secretaria de Saúde.
g1.globo.com",https://pbs.twimg.com/card_img/1361746824118239234/tAYi833Q?format=jpg&name=small,1,5,31
Rodrigo Fernandes,@jbanguela,2021-01-25T23:54:58.000Z,"O Brazil exporta muita coisa pro mundo todo. O Coronavirus de Manaus, por exemplo, já chegou aqui nos EUA.","First U.S. case of highly transmissible Brazil coronavirus variant identified in Minnesota
State health authorities said it involved a ‘resident with recent travel history to Brazil.’
washingtonpost.com",https://pbs.twimg.com/card_img/1358908295780646918/Yxw4wsdP?format=jpg&name=small,3,3,47
Marcelo Cassaro #Tormenta20,@Marcelo_Cassaro,2021-01-25T23:34:01.000Z,"""O plasma vem com uma inteligência artificial"".

O PLASMA DA VACINA VEM COM UMA INTELIGÊNCIA ARTIFICIAL!!!

Por que parar por aí? Podia vir com dobra espacial, teletransporte, máquina do tempo...","Comentar o Tweet
Bob Jack
@bobjackk
 · 25 de jan
Não vai ser fácil tirar o gado atolado no brejão que virou o Brasil...",https://pbs.twimg.com/profile_images/901641729920692224/sU8rrlpO_mini.jpg,15,9,104
DCM ONLINE,@DCM_online,2021-01-25T23:10:50.000Z,Enfermeira bolsonarista que debochou da vacina é demitida,"Enfermeira bolsonarista que debochou da vacina é demitida
A enfermeira bolsonarista Nathanna Faria Ceschim foi demitida da Santa Casa de Misericórdia de Vitória depois de publicar um vídeo nas redes sociais debochando da CoronaVac, vacina desenvolvida pelo...
diariodocentrodomundo.com.br",https://pbs.twimg.com/card_img/1361456774084239363/mHr9Gf5H?format=jpg&name=small,281,439,"2,5 mil"
Marina Dias,@marinaadias,2021-01-25T23:56:13.000Z,"Horas depois de Biden colocar novas restrições a passageiros do Brasil, temos isso:

EUA registram primeiro caso de variante do coronavírus vinda do Brasil","EUA registram primeiro caso de variante do coronavírus vinda do Brasil - 25/01/2021 - Equilíbrio e...
Departamento de Saúde de Minnesota informou que o caso envolveu um morador do estado que viajou recentemente ao país
folha.uol.com.br",https://pbs.twimg.com/card_img/1361469562496159756/78wzSngH?format=jpg&name=small,3,1,44
Lucas Rohan,@lucasrohan,2021-01-25T23:56:04.000Z,"Doria fez um esforço grande pra fazer a foto do ~V de vacina~ com os ex-presidentes e o resultado está no tweet logo abaixo do vídeo que termina com o governador dizendo ""ótimo, perfeito!""",,https://pbs.twimg.com/ext_tw_video_thumb/1353853874763935745/pu/img/fMj1qezdLKIXV-xf.jpg,11,16,178
MBRAndrea,@MBRAndrea,2021-01-25T23:57:13.000Z,"Prof Pedro Serrano

""Nós precisamos pegar e ler, a público, os docs da Pfizer enviados pro governo brasileiro, oferecendo vacina e q foi recusado pelo governo brasileiro

Nós precisamos DOCUMENTAR o q houve em Manaus: qdo q o governo brasileiro teve notícia q ia faltar oxigênio?""","Comentar o Tweet
Brasil 247
@brasil247
 · 25 de jan
Estado de Direito - As condições jurídicas para o impeachment de Bolsonaro https://pscp.tv/w/ct2ubzFlV0V5Z09vTldES0F8MXluS09CZGtkb1Z4UkyioctnQraWxCI0fHTgoodezv_oiGAVlhtN__75OjVA…",https://pbs.twimg.com/ext_tw_video_thumb/1353854006582517762/pu/img/pJ6wmT1NovbrZhIO.jpg,,6,13
Gio,@tiovanniii,2021-01-25T23:55:07.000Z,"Jacaré é o caralho, eu quero o chip líquido agr","Comentar o Tweet
Bob Jack
@bobjackk
 · 25 de jan
Não vai ser fácil tirar o gado atolado no brejão que virou o Brasil...",https://pbs.twimg.com/profile_images/901641729920692224/sU8rrlpO_mini.jpg,4,,6
Antonio Cappellari LULA É HONESTO BABACA,@cappellarianton,2021-01-25T23:58:48.000Z,"IMPEACHMENT VEM AÍ? | BRASIL ISOLADO | CHINA E VACINA | MINISTROS NA BER... https://youtu.be/TaCYXCB54VU via 
@YouTube","IMPEACHMENT VEM AÍ? | BRASIL ISOLADO | CHINA E VACINA | MINISTROS NA...
No #SegundaChamada de hoje, Rafael Infante, Thaís Oyama, Elena Landau, Lilian Tahan e Marco Antonio #Villa conversam sobre a possibilidade do #impeachment de...
youtube.com",https://pbs.twimg.com/card_img/1361475952828706822/cXpzDZ11?format=jpg&name=240x240,,2,7
J. B. de Araujo,@AMAROK_LUPPUS,2021-01-25T23:52:54.000Z,"Todo mundo gosta de ser desonesto, porque esse senhor não diz que essa vachina, ainda está devendo documentos para a aprovação pela Anvisa???      Dimas Covas: “Bobagens do Governo Bolsonaro atrasaram a vacinação”","Dimas Covas: “Bobagens do Governo Bolsonaro atrasaram a vacinação”
Diretor do Instituto Butantan, de São Paulo, o médico diz que assim que insumos chegarem, novo lote de vacinas fica pronto em 20 dias. Segundo ele, a instituição está desenvolvendo remédio contra a...
msn.com",https://pbs.twimg.com/card_img/1361350067697971204/bOZk816L?format=jpg&name=small,12,10,25
O Antagonista,@o_antagonista,2021-01-25T23:48:40.000Z,"Assessor de Bolsonaro chama Doria de 'corno', e Fábio Faria endossa.","Assessor de Bolsonaro chama Doria de 'corno', e Fábio Faria endossa - O Antagonista
Filipe Martins, o assessor internacional de Jair Bolsonaro, chamou João Doria de ""corno"" no Twitter ao comentar os esforços do governo paulista para liberar insumos da China visando à produção da...
oantagonista.com",https://pbs.twimg.com/card_img/1359453655091544064/n3_VShvu?format=jpg&name=small,"2,6 mil",537,"2,9 mil"
Felipe Daiko,@FelipeDaiko,2021-01-25T23:56:47.000Z,"Agora esse Sanitarista também está devidamente vacinado 
Ainda não fiquei verde, mas mantenho a fé na Cuca, que a Cuca vem. 

Muita Saúde Pública para nós! E viva o SUS 
#sus #vacina #saudepublica",,https://pbs.twimg.com/media/EsnbWj6WMAEQnWm?format=jpg&name=360x360,3,,14
Camilla Lima,@camillalima_rj,2021-01-25T23:56:48.000Z,"É real migos!!! Minha tia, enfermeira aqui do Rio, tomando vacina! 
 que venham mais doses pra gente se abraçar logo! Enquanto isso segurem mais um pouco ",,https://pbs.twimg.com/media/EsnbXi9WMAAM5Xv?format=jpg&name=small,,,6
SIC Notícias,@SICNoticias,2021-01-25T23:51:05.000Z,Covid-19. Israel regista quebra de 60% no número de internados um mês após início da vacinação,"Covid-19. Israel regista quebra de 60% no número de internados um mês após início da vacinação 
Estudo clínico em Israel aponta para um grau de eficácia da vacina da Pfizer superior ao previsto.
sicnoticias.pt",https://pbs.twimg.com/card_img/1361483770373824512/NvVmIm56?format=jpg&name=240x240,1,7,27
"GUERRERO - ENFIM, FÉRIAS!",@prissguerrero1,2021-01-25T23:57:34.000Z,"brasileiros tomem vacina, Veja, tome no cy.","Comentar o Tweet
VEJA
@VEJA
 · 25 de jan
Brasileiros devem tomar CoronaVac ou esperar uma de eficácia maior? #DiárioDaVacina https://veja.abril.com.br/blog/diario-da-vacina/brasileiros-devem-tomar-coronavac-ou-esperar-uma-de-eficacia-maior/…",https://pbs.twimg.com/profile_images/1271506387860946945/7XBj9w3T_mini.jpg,2,9,36
Maurício Araujo,@MaurcioAraujo14,2021-01-25T23:55:28.000Z,"É mesmo olha ..
Os caras outro dia estavam atacando a vacina e a China e agora querem o protagonismo. 
Bizarro ISSO..",,https://pbs.twimg.com/ext_tw_video_thumb/1353853748980965382/pu/img/iOwqInHp290hUU6l.jpg,,3,11
roaraz,@roaraz,2021-01-25T23:54:04.000Z,Vem jacaré ,GIF,https://pbs.twimg.com/tweet_video_thumb/Esnaux3XMAA0g7y.jpg,2,,6
Maurício Araujo,@MaurcioAraujo14,2021-01-25T23:51:54.000Z,"E agora tem o Deus vultinho, cavaleiro olavete chamando governador de corno e festejando boas relações com a China comunista, pra pegar insumos de uma vacina que outro dia tava atacando. ",,https://pbs.twimg.com/media/EsnaP6CXIAE3i11?format=jpg&name=900x900,2,3,16
Principe de Wakanda,@CarlimDeixarder,2021-01-25T23:52:36.000Z,"CONTE ALGO SOBRE VOCÊ QUE POUCA GENTE SABE

- já fui chamado pra ser modelo enquanto tava na fila de uma festa, e n me lembrava no outro dia até me ligarem 
- quando era kid comi sabonete pq achei gostoso e não recomendo
- já precisei de 6 pessoas me segurando pra tomar vacina","Comentar o Tweet
Tammy
prontinha pra virar jacaré
@tammynhoca
 · 25 de jan
CONTE ALGO SOBRE VOCÊ QUE POUCA GENTE SABE

- já namorei um mágico
- já editei/revisei texto de hentai
- já tive que fazer xixi na rua em Londres com 6 graus de temperatura
- fui intimada por um fiscal húngaro porque pulei a catraca do metrô em Budapeste twitter.com/pistolinah/sta…",https://pbs.twimg.com/profile_images/1301172221721956352/UK9Tydji_mini.jpg,2,,4
UJC Brasil,@ujcbr,2021-01-25T23:53:20.000Z,"Em resposta a 
@ujcbr",o aumento da carestia de vida e as constantes ameaças do imperialismo aos povos do planeta.”,https://abs-0.twimg.com/emoji/v2/72x72/1f447-1f3fe.png,1,,9
UJC Brasil,@ujcbr,2021-01-25T23:53:52.000Z," Leia na íntegra a Nota Política do Comitê Central (CC) do Partido Comunista Brasileiro (PCB - 
@PCBpartidao
) 
 https://pcb.org.br/portal2/26764/organizar-a-luta-popular-contra-os-ataques-do-governo-e-dos-capitalistas/…

FORA BOLSONARO E MOURÃO!
VACINA PARA TODAS E TODOS JÁ!
PELA CONSTRUÇÃO DO PODER POPULAR NO RUMO DO SOCIALISMO!","Organizar a luta popular contra os ataques do Governo e dos capitalistas
Foto: PCB da Bahia Nota Política do Partido Comunista Brasileiro - PCB 2021 se apresenta como um ano em que se prevê o acirramento da luta de classes no Brasil e no mundo, em decorrência do aprofun...
pcb.org.br",https://pbs.twimg.com/card_img/1360826519162150917/eP9VtVZn?format=png&name=small,,,9
RFA,@rafaelaugustto_,2021-01-25T23:57:58.000Z,"O Verme espalhando q estava em negociação com a China pra compra da vacina e os chineses responderam com um “NA NA NI NA NÃO KERIDA! Foi o Doria” KKKKKKKKKK. Vexame toooodo dia né 
@jairbolsonaro
 ",,https://pbs.twimg.com/media/Esnbod4W4AE_7Ff?format=jpg&name=small,,,9
Drik Barbosa,@drikbarbosa,2021-01-25T23:58:12.000Z,Aiiii! Vem vacina logo pra gente se abraçar mais ,"Comentar o Tweet
gabi
@riosgabbi
 · 25 de jan
hoje faz um ano da última vez que dei um abraço na @drikbarbosa, UM ANO 
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1331057684272066560/PCqE0AET_mini.jpg,1,,19
Stephanie Negri ★彡,@stephanie_ndp,2021-01-25T23:58:11.000Z,"Cuzona!

Enfermeira que ironizou CoronaVac é demitida de hospital no Espírito Santo","Enfermeira que ironizou CoronaVac é demitida de hospital no Espírito Santo
A enfermeira Nathanna Faria Ceschim foi demitida da Santa Casa de Misericórdia de Vitória ...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1359878348223184896/fmdYrd6e?format=jpg&name=360x360,,,3
Debinha Bolsonaro 2026. pode chorar,@Debinha51902436,2021-01-26T23:55:02.000Z,"https://twitter.com/LucianaACBarros/status/1354101366915006471?s=08… O MÉDICO DISSE QUE CLOROQUINA CURA! Esse eu confio mas, vacina feita em 10 meses e quem faz é a China que trouxe a praga p cá NÃO!    #JornalDaRecord","Comentar o Tweet
Luciana Barros
@LucianaACBarros
 · 26 de jan
Feliz da cidade q tem um prefeito como o Prefeito da Cidade de Porto Feliz/SP. Que Deus o abençoe infinitamente.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1348301493531783171/jEAuiYZ5_mini.jpg,,3,3
ana justi,@_anajusti,2021-01-26T23:53:02.000Z,refletindo aqui que se não fosse o coronga era pra eu casar esse ano,"Comentar o Tweet
franci
@francifsc
 · 26 de jan
@_anajusti dois anos de noivadooo ",https://pbs.twimg.com/profile_images/1033003413104152577/1omarbsR_mini.jpg,3,,9
Beth Mafra.#BolsonaroTemRazao#JustiçaParaEustaquio,,2021-01-26T23:54:37.000Z,"Assim é como a elite se vacina diante das câmeras:

A agulha vai para dentro da seringa. Há um tubo com uma mola, de modo que faz a agulha surgir de novo. Você põe líquido na seringa, e vai subir para a alça do êmbolo. Não dói nem um pouco.",,https://pbs.twimg.com/ext_tw_video_thumb/1354216047713394691/pu/img/F9aMB8-iWFY3XI8T.jpg,,8,10
